GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BDP001
G0100430,2000,Alabama,1,Cullman,43,Cullman County,77483
G0100430,2010,Alabama,1,Cullman County,43,Cullman County,80406
G0100450,1930,Alabama,10,Dale,450,Dale,23175
G0100450,1940,Alabama,10,Dale,450,Dale,22685
G0100450,1950,Alabama,10,Dale,450,Dale,20828
G0100450,1830,Alabama,10,Dale,450,Dale,2031
G0100450,1840,Alabama,10,Dale,450,Dale,7397
G0100450,1850,Alabama,10,Dale,450,Dale,6382
G0100450,1860,Alabama,10,Dale,450,Dale,12197
G0100450,1870,Alabama,10,Dale,450,Dale,11325
G0100450,1880,Alabama,10,Dale,450,Dale,12677
G0100450,1890,Alabama,10,Dale,450,Dale,17225
G0100450,1900,Alabama,10,Dale,450,Dale,21189
G0100450,1910,Alabama,10,Dale,450,Dale,21608
G0100450,1920,Alabama,10,Dale,450,Dale,22711
G0100450,1930,Alabama,10,Dale,450,Dale,23175
G0100450,1940,Alabama,10,Dale,450,Dale,22685
G0100450,1950,Alabama,10,Dale,450,Dale,20828
G0100450,1960,Alabama,10,Dale,450,Dale,31066
G0100450,1970,Alabama,1,Dale,45,Dale,52938
G0100450,1980,Alabama,1,Dale,45,DALE COUNTY,47821
G0100450,1990,Alabama,1,Dale,45,Dale County,49633
G0100450,2000,Alabama,1,Dale,45,Dale County,49129
G0100450,2010,Alabama,1,Dale County,45,Dale County,50251
G0100470,1930,Alabama,10,Dallas,470,Dallas,55094
G0100470,1940,Alabama,10,Dallas,470,Dallas,55245
G0100470,1950,Alabama,10,Dallas,470,Dallas,56270
G0100470,1820,Alabama,10,Dallas,470,Dallas,6003
G0100470,1830,Alabama,10,Dallas,470,Dallas,14017
G0100470,1840,Alabama,10,Dallas,470,Dallas,25199
G0100470,1850,Alabama,10,Dallas,470,Dallas,29727
G0100470,1860,Alabama,10,Dallas,470,Dallas,33625
G0100470,1870,Alabama,10,Dallas,470,Dallas,40705
G0100470,1880,Alabama,10,Dallas,470,Dallas,48433
G0100470,1890,Alabama,10,Dallas,470,Dallas,49350
G0100470,1900,Alabama,10,Dallas,470,Dallas,54657
G0100470,1910,Alabama,10,Dallas,470,Dallas,53401
G0100470,1920,Alabama,10,Dallas,470,Dallas,54697
G0100470,1930,Alabama,10,Dallas,470,Dallas,55094
G0100470,1940,Alabama,10,Dallas,470,Dallas,55245
G0100470,1950,Alabama,10,Dallas,470,Dallas,56270
G0100470,1960,Alabama,10,Dallas,470,Dallas,56667
G0100470,1970,Alabama,1,Dallas,47,Dallas,55296
G0100470,1980,Alabama,1,Dallas,47,DALLAS COUNTY,53981
G0100470,1990,Alabama,1,Dallas,47,Dallas County,48130
G0100470,2000,Alabama,1,Dallas,47,Dallas County,46365
G0100470,2010,Alabama,1,Dallas County,47,Dallas County,43820
G0100490,1930,Alabama,10,DeKalb,490,Dekalb,40104
G0100490,1940,Alabama,10,DeKalb,490,Dekalb,43075
G0100490,1950,Alabama,10,DeKalb,490,Dekalb,45048
G0100490,1840,Alabama,10,DeKalb,490,Dekalb,5929
G0100490,1850,Alabama,10,DeKalb,490,Dekalb,8245
G0100490,1860,Alabama,10,DeKalb,490,Dekalb,10705
G0100490,1870,Alabama,10,DeKalb,490,Dekalb,7126
G0100490,1880,Alabama,10,DeKalb,490,Dekalb,12675
G0100490,1890,Alabama,10,DeKalb,490,Dekalb,21106
G0100490,1900,Alabama,10,DeKalb,490,Dekalb,23558
G0100490,1910,Alabama,10,DeKalb,490,Dekalb,28261
G0100490,1920,Alabama,10,DeKalb,490,Dekalb,34426
G0100490,1930,Alabama,10,DeKalb,490,Dekalb,40104
G0100490,1940,Alabama,10,DeKalb,490,Dekalb,43075
G0100490,1950,Alabama,10,DeKalb,490,Dekalb,45048
G0100490,1960,Alabama,10,DeKalb,490,Dekalb,41417
G0100490,1970,Alabama,1,DeKalb,49,De Kalb,41981
G0100490,1980,Alabama,1,DeKalb,49,DE KALB COUNTY,53658
G0100490,1990,Alabama,1,DeKalb,49,DeKalb County,54651
G0100490,2000,Alabama,1,DeKalb,49,DeKalb County,64452
G0100490,2010,Alabama,1,DeKalb County,49,DeKalb County,71109
G0100510,1930,Alabama,10,Elmore,510,Elmore,34280
G0100510,1940,Alabama,10,Elmore,510,Elmore,34546
G0100510,1950,Alabama,10,Elmore,510,Elmore,31649
G0100510,1870,Alabama,10,Elmore,510,Elmore,14477
G0100510,1880,Alabama,10,Elmore,510,Elmore,17502
G0100510,1890,Alabama,10,Elmore,510,Elmore,21732
G0100510,1900,Alabama,10,Elmore,510,Elmore,26099
G0100510,1910,Alabama,10,Elmore,510,Elmore,28245
G0100510,1920,Alabama,10,Elmore,510,Elmore,28085
G0100510,1930,Alabama,10,Elmore,510,Elmore,34280
G0100510,1940,Alabama,10,Elmore,510,Elmore,34546
G0100510,1950,Alabama,10,Elmore,510,Elmore,31649
G0100510,1960,Alabama,10,Elmore,510,Elmore,30524
G0100510,1970,Alabama,1,Elmore,51,Elmore,33535
G0100510,1980,Alabama,1,Elmore,51,ELMORE COUNTY,43390
G0100510,1990,Alabama,1,Elmore,51,Elmore County,49210
G0100510,2000,Alabama,1,Elmore,51,Elmore County,65874
G0100510,2010,Alabama,1,Elmore County,51,Elmore County,79303
G0100530,1930,Alabama,10,Escambia,530,Escambia,27963
G0100530,1940,Alabama,10,Escambia,530,Escambia,30671
G0100530,1950,Alabama,10,Escambia,530,Escambia,31443
G0100530,1870,Alabama,10,Escambia,530,Escambia,4041
G0100530,1880,Alabama,10,Escambia,530,Escambia,5719
G0100530,1890,Alabama,10,Escambia,530,Escambia,8666
G0100530,1900,Alabama,10,Escambia,530,Escambia,11320
G0100530,1910,Alabama,10,Escambia,530,Escambia,18889
G0100530,1920,Alabama,10,Escambia,530,Escambia,22464
G0100530,1930,Alabama,10,Escambia,530,Escambia,27963
G0100530,1940,Alabama,10,Escambia,530,Escambia,30671
G0100530,1950,Alabama,10,Escambia,530,Escambia,31443
G0100530,1960,Alabama,10,Escambia,530,Escambia,33511
G0100530,1970,Alabama,1,Escambia,53,Escambia,34906
G0100530,1980,Alabama,1,Escambia,53,ESCAMBIA COUNTY,38440
G0100530,1990,Alabama,1,Escambia,53,Escambia County,35518
G0100530,2000,Alabama,1,Escambia,53,Escambia County,38440
G0100530,2010,Alabama,1,Escambia County,53,Escambia County,38319
G0100550,1930,Alabama,10,Etowah,550,Etowah,63399
G0100550,1940,Alabama,10,Etowah,550,Etowah,72580
G0100550,1950,Alabama,10,Etowah,550,Etowah,93892
G0100550,1870,Alabama,10,Etowah,550,Etowah,10109
G0100550,1880,Alabama,10,Etowah,550,Etowah,15398
G0100550,1890,Alabama,10,Etowah,550,Etowah,21926
G0100550,1900,Alabama,10,Etowah,550,Etowah,27361
G0100550,1910,Alabama,10,Etowah,550,Etowah,39109
G0100550,1920,Alabama,10,Etowah,550,Etowah,47275
G0100550,1930,Alabama,10,Etowah,550,Etowah,63399
G0100550,1940,Alabama,10,Etowah,550,Etowah,72580
G0100550,1950,Alabama,10,Etowah,550,Etowah,93892
G0100550,1960,Alabama,10,Etowah,550,Etowah,96980
G0100550,1970,Alabama,1,Etowah,55,Etowah,94144
G0100550,1980,Alabama,1,Etowah,55,ETOWAH COUNTY,103057
G0100550,1990,Alabama,1,Etowah,55,Etowah County,99840
G0100550,2000,Alabama,1,Etowah,55,Etowah County,103459
G0100550,2010,Alabama,1,Etowah County,55,Etowah County,104430
G0100570,1930,Alabama,10,Fayette,570,Fayette,18443
G0100570,1940,Alabama,10,Fayette,570,Fayette,21651
G0100570,1950,Alabama,10,Fayette,570,Fayette,19388
G0100570,1830,Alabama,10,Fayette,570,Fayette,3547
G0100570,1840,Alabama,10,Fayette,570,Fayette,6942
G0100570,1850,Alabama,10,Fayette,570,Fayette,9681
G0100570,1860,Alabama,10,Fayette,570,Fayette,12850
G0100570,1870,Alabama,10,Fayette,570,Fayette,7136
G0100570,1880,Alabama,10,Fayette,570,Fayette,10135
G0100570,1890,Alabama,10,Fayette,570,Fayette,12823
G0100570,1900,Alabama,10,Fayette,570,Fayette,14132
G0100570,1910,Alabama,10,Fayette,570,Fayette,16248
G0100570,1920,Alabama,10,Fayette,570,Fayette,18365
G0100570,1930,Alabama,10,Fayette,570,Fayette,18443
G0100570,1940,Alabama,10,Fayette,570,Fayette,21651
G0100570,1950,Alabama,10,Fayette,570,Fayette,19388
G0100570,1960,Alabama,10,Fayette,570,Fayette,16148
G0100570,1970,Alabama,1,Fayette,57,Fayette,16252
G0100570,1980,Alabama,1,Fayette,57,FAYETTE COUNTY,18809
G0100570,1990,Alabama,1,Fayette,57,Fayette County,17962
G0100570,2000,Alabama,1,Fayette,57,Fayette County,18495
G0100570,2010,Alabama,1,Fayette County,57,Fayette County,17241
G0100590,1930,Alabama,10,Franklin,590,Franklin,25372
G0100590,1940,Alabama,10,Franklin,590,Franklin,27552
G0100590,1950,Alabama,10,Franklin,590,Franklin,25705
G0100590,1820,Alabama,10,Franklin,590,Franklin,4988
G0100590,1830,Alabama,10,Franklin,590,Franklin,11078
G0100590,1840,Alabama,10,Franklin,590,Franklin,14270
G0100590,1850,Alabama,10,Franklin,590,Franklin,19610
G0100590,1860,Alabama,10,Franklin,590,Franklin,18627
G0100590,1870,Alabama,10,Franklin,590,Franklin,8006
G0100590,1880,Alabama,10,Franklin,590,Franklin,9155
G0100590,1890,Alabama,10,Franklin,590,Franklin,10681
G0100590,1900,Alabama,10,Franklin,590,Franklin,16511
G0100590,1910,Alabama,10,Franklin,590,Franklin,19369
G0100590,1920,Alabama,10,Franklin,590,Franklin,22011
G0100590,1930,Alabama,10,Franklin,590,Franklin,25372
G0100590,1940,Alabama,10,Franklin,590,Franklin,27552
G0100590,1950,Alabama,10,Franklin,590,Franklin,25705
G0100590,1960,Alabama,10,Franklin,590,Franklin,21988
G0100590,1970,Alabama,1,Franklin,59,Franklin,23933
G0100590,1980,Alabama,1,Franklin,59,FRANKLIN COUNTY,28350
G0100590,1990,Alabama,1,Franklin,59,Franklin County,27814
G0100590,2000,Alabama,1,Franklin,59,Franklin County,31223
G0100590,2010,Alabama,1,Franklin County,59,Franklin County,31704
G0100610,1930,Alabama,10,Geneva,610,Geneva,30104
G0100610,1940,Alabama,10,Geneva,610,Geneva,29172
G0100610,1950,Alabama,10,Geneva,610,Geneva,25899
G0100610,1870,Alabama,10,Geneva,610,Geneva,2959
G0100610,1880,Alabama,10,Geneva,610,Geneva,4342
G0100610,1890,Alabama,10,Geneva,610,Geneva,10690
G0100610,1900,Alabama,10,Geneva,610,Geneva,19096
G0100610,1910,Alabama,10,Geneva,610,Geneva,26230
G0100610,1920,Alabama,10,Geneva,610,Geneva,29315
G0100610,1930,Alabama,10,Geneva,610,Geneva,30104
G0100610,1940,Alabama,10,Geneva,610,Geneva,29172
G0100610,1950,Alabama,10,Geneva,610,Geneva,25899
G0100610,1960,Alabama,10,Geneva,610,Geneva,22310
G0100610,1970,Alabama,1,Geneva,61,Geneva,21924
G0100610,1980,Alabama,1,Geneva,61,GENEVA COUNTY,24253
G0100610,1990,Alabama,1,Geneva,61,Geneva County,23647
G0100610,2000,Alabama,1,Geneva,61,Geneva County,25764
G0100610,2010,Alabama,1,Geneva County,61,Geneva County,26790
G0100630,1930,Alabama,10,Greene,630,Greene,19745
G0100630,1940,Alabama,10,Greene,630,Greene,19185
G0100630,1950,Alabama,10,Greene,630,Greene,16482
G0100630,1820,Alabama,10,Greene,630,Greene,4554
G0100630,1830,Alabama,10,Greene,630,Greene,15026
G0100630,1840,Alabama,10,Greene,630,Greene,24024
G0100630,1850,Alabama,10,Greene,630,Greene,31441
G0100630,1860,Alabama,10,Greene,630,Greene,30859
G0100630,1870,Alabama,10,Greene,630,Greene,18399
G0100630,1880,Alabama,10,Greene,630,Greene,21931
G0100630,1890,Alabama,10,Greene,630,Greene,22007
G0100630,1900,Alabama,10,Greene,630,Greene,24182
G0100630,1910,Alabama,10,Greene,630,Greene,22717
G0100630,1920,Alabama,10,Greene,630,Greene,18133
G0100630,1930,Alabama,10,Greene,630,Greene,19745
G0100630,1940,Alabama,10,Greene,630,Greene,19185
G0100630,1950,Alabama,10,Greene,630,Greene,16482
G0100630,1960,Alabama,10,Greene,630,Greene,13600
G0100630,1970,Alabama,1,Greene,63,Greene,10650
G0100630,1980,Alabama,1,Greene,63,GREENE COUNTY,11021
G0100630,1990,Alabama,1,Greene,63,Greene County,10153
G0100630,2000,Alabama,1,Greene,63,Greene County,9974
G0100630,2010,Alabama,1,Greene County,63,Greene County,9045
G0100650,1930,Alabama,10,Hale,650,Hale,26265
G0100650,1940,Alabama,10,Hale,650,Hale,25533
G0100650,1950,Alabama,10,Hale,650,Hale,20832
G0100650,1870,Alabama,10,Hale,650,Hale,21792
G0100650,1880,Alabama,10,Hale,650,Hale,26553
G0100650,1890,Alabama,10,Hale,650,Hale,27501
G0100650,1900,Alabama,10,Hale,650,Hale,31011
G0100650,1910,Alabama,10,Hale,650,Hale,27883
G0100650,1920,Alabama,10,Hale,650,Hale,24289
G0100650,1930,Alabama,10,Hale,650,Hale,26265
G0100650,1940,Alabama,10,Hale,650,Hale,25533
G0100650,1950,Alabama,10,Hale,650,Hale,20832
G0100650,1960,Alabama,10,Hale,650,Hale,19537
G0100650,1970,Alabama,1,Hale,65,Hale,15888
G0100650,1980,Alabama,1,Hale,65,HALE COUNTY,15604
G0100650,1990,Alabama,1,Hale,65,Hale County,15498
G0100650,2000,Alabama,1,Hale,65,Hale County,17185
G0100650,2010,Alabama,1,Hale County,65,Hale County,15760
G0100655,1850,Alabama,10,Hancock,655,Hancock,1542
G0100670,1930,Alabama,10,Henry,670,Henry,22820
G0100670,1940,Alabama,10,Henry,670,Henry,21912
G0100670,1950,Alabama,10,Henry,670,Henry,18674
G0100670,1820,Alabama,10,Henry,670,Henry,2638
G0100670,1830,Alabama,10,Henry,670,Henry,4020
G0100670,1840,Alabama,10,Henry,670,Henry,5787
G0100670,1850,Alabama,10,Henry,670,Henry,9019
G0100670,1860,Alabama,10,Henry,670,Henry,14918
G0100670,1870,Alabama,10,Henry,670,Henry,14191
G0100670,1880,Alabama,10,Henry,670,Henry,18761
G0100670,1890,Alabama,10,Henry,670,Henry,24847
G0100670,1900,Alabama,10,Henry,670,Henry,36147
G0100670,1910,Alabama,10,Henry,670,Henry,20943
G0100670,1920,Alabama,10,Henry,670,Henry,21547
G0100670,1930,Alabama,10,Henry,670,Henry,22820
G0100670,1940,Alabama,10,Henry,670,Henry,21912
G0100670,1950,Alabama,10,Henry,670,Henry,18674
G0100670,1960,Alabama,10,Henry,670,Henry,15286
G0100670,1970,Alabama,1,Henry,67,Henry,13254
G0100670,1980,Alabama,1,Henry,67,HENRY COUNTY,15302
G0100670,1990,Alabama,1,Henry,67,Henry County,15374
G0100670,2000,Alabama,1,Henry,67,Henry County,16310
G0100670,2010,Alabama,1,Henry County,67,Henry County,17302
G0100690,1930,Alabama,10,Houston,690,Houston,45935
G0100690,1940,Alabama,10,Houston,690,Houston,45665
G0100690,1950,Alabama,10,Houston,690,Houston,46522
G0100690,1910,Alabama,10,Houston,690,Houston,32414
G0100690,1920,Alabama,10,Houston,690,Houston,37334
G0100690,1930,Alabama,10,Houston,690,Houston,45935
G0100690,1940,Alabama,10,Houston,690,Houston,45665
G0100690,1950,Alabama,10,Houston,690,Houston,46522
G0100690,1960,Alabama,10,Houston,690,Houston,50718
G0100690,1970,Alabama,1,Houston,69,Houston,56574
G0100690,1980,Alabama,1,Houston,69,HOUSTON COUNTY,74632
G0100690,1990,Alabama,1,Houston,69,Houston County,81331
G0100690,2000,Alabama,1,Houston,69,Houston County,88787
G0100690,2010,Alabama,1,Houston County,69,Houston County,101547
G0100710,1930,Alabama,10,Jackson,710,Jackson,36881
G0100710,1940,Alabama,10,Jackson,710,Jackson,41802
G0100710,1950,Alabama,10,Jackson,710,Jackson,38998
G0100710,1820,Alabama,10,Jackson,710,Jackson,8751
G0100710,1830,Alabama,10,Jackson,710,Jackson,12700
G0100710,1840,Alabama,10,Jackson,710,Jackson,15715
G0100710,1850,Alabama,10,Jackson,710,Jackson,14088
G0100710,1860,Alabama,10,Jackson,710,Jackson,18283
G0100710,1870,Alabama,10,Jackson,710,Jackson,19410
G0100710,1880,Alabama,10,Jackson,710,Jackson,25114
G0100710,1890,Alabama,10,Jackson,710,Jackson,28026
G0100710,1900,Alabama,10,Jackson,710,Jackson,30508
G0100710,1910,Alabama,10,Jackson,710,Jackson,32918
G0100710,1920,Alabama,10,Jackson,710,Jackson,35864
G0100710,1930,Alabama,10,Jackson,710,Jackson,36881
G0100710,1940,Alabama,10,Jackson,710,Jackson,41802
G0100710,1950,Alabama,10,Jackson,710,Jackson,38998
G0100710,1960,Alabama,10,Jackson,710,Jackson,36681
G0100710,1970,Alabama,1,Jackson,71,Jackson,39202
G0100710,1980,Alabama,1,Jackson,71,JACKSON COUNTY,51407
G0100710,1990,Alabama,1,Jackson,71,Jackson County,47796
G0100710,2000,Alabama,1,Jackson,71,Jackson County,53926
G0100710,2010,Alabama,1,Jackson County,71,Jackson County,53227
G0100730,1930,Alabama,10,Jefferson,730,Jefferson,431493
G0100730,1940,Alabama,10,Jefferson,730,Jefferson,459930
G0100730,1950,Alabama,10,Jefferson,730,Jefferson,558928
G0100730,1830,Alabama,10,Jefferson,730,Jefferson,6855
G0100730,1840,Alabama,10,Jefferson,730,Jefferson,7131
G0100730,1850,Alabama,10,Jefferson,730,Jefferson,8989
G0100730,1860,Alabama,10,Jefferson,730,Jefferson,11746
G0100730,1870,Alabama,10,Jefferson,730,Jefferson,12345
G0100730,1880,Alabama,10,Jefferson,730,Jefferson,23272
G0100730,1890,Alabama,10,Jefferson,730,Jefferson,88501
G0100730,1900,Alabama,10,Jefferson,730,Jefferson,140420
G0100730,1910,Alabama,10,Jefferson,730,Jefferson,226476
G0100730,1920,Alabama,10,Jefferson,730,Jefferson,310054
G0100730,1930,Alabama,10,Jefferson,730,Jefferson,431493
G0100730,1940,Alabama,10,Jefferson,730,Jefferson,459930
G0100730,1950,Alabama,10,Jefferson,730,Jefferson,558928
G0100730,1960,Alabama,10,Jefferson,730,Jefferson,634864
G0100730,1970,Alabama,1,Jefferson,73,Jefferson,644991
G0100730,1980,Alabama,1,Jefferson,73,JEFFERSON COUNTY,671324
G0100730,1990,Alabama,1,Jefferson,73,Jefferson County,651525
G0100730,2000,Alabama,1,Jefferson,73,Jefferson County,662047
G0100730,2010,Alabama,1,Jefferson County,73,Jefferson County,658466
G0100750,1930,Alabama,10,Lamar,750,Lamar,18001
G0100750,1940,Alabama,10,Lamar,750,Lamar,19708
G0100750,1950,Alabama,10,Lamar,750,Lamar,16441
G0100750,1880,Alabama,10,Lamar,750,Lamar,12142
G0100750,1890,Alabama,10,Lamar,750,Lamar,14187
G0100750,1900,Alabama,10,Lamar,750,Lamar,16084
G0100750,1910,Alabama,10,Lamar,750,Lamar,17487
G0100750,1920,Alabama,10,Lamar,750,Lamar,18149
G0100750,1930,Alabama,10,Lamar,750,Lamar,18001
G0100750,1940,Alabama,10,Lamar,750,Lamar,19708
G0100750,1950,Alabama,10,Lamar,750,Lamar,16441
G0100750,1960,Alabama,10,Lamar,750,Lamar,14271
G0100750,1970,Alabama,1,Lamar,75,Lamar,14335
G0100750,1980,Alabama,1,Lamar,75,LAMAR COUNTY,16453
G0100750,1990,Alabama,1,Lamar,75,Lamar County,15715
G0100750,2000,Alabama,1,Lamar,75,Lamar County,15904
G0100750,2010,Alabama,1,Lamar County,75,Lamar County,14564
G0100770,1930,Alabama,10,Lauderdale,770,Lauderdale,41130
G0100770,1940,Alabama,10,Lauderdale,770,Lauderdale,46230
G0100770,1950,Alabama,10,Lauderdale,770,Lauderdale,54179
G0100770,1820,Alabama,10,Lauderdale,770,Lauderdale,4963
G0100770,1830,Alabama,10,Lauderdale,770,Lauderdale,11781
G0100770,1840,Alabama,10,Lauderdale,770,Lauderdale,14485
G0100770,1850,Alabama,10,Lauderdale,770,Lauderdale,17172
G0100770,1860,Alabama,10,Lauderdale,770,Lauderdale,17420
G0100770,1870,Alabama,10,Lauderdale,770,Lauderdale,15091
G0100770,1880,Alabama,10,Lauderdale,770,Lauderdale,21035
G0100770,1890,Alabama,10,Lauderdale,770,Lauderdale,23739
G0100770,1900,Alabama,10,Lauderdale,770,Lauderdale,26559
G0100770,1910,Alabama,10,Lauderdale,770,Lauderdale,30936
G0100770,1920,Alabama,10,Lauderdale,770,Lauderdale,39556
G0100770,1930,Alabama,10,Lauderdale,770,Lauderdale,41130
G0100770,1940,Alabama,10,Lauderdale,770,Lauderdale,46230
G0100770,1950,Alabama,10,Lauderdale,770,Lauderdale,54179
G0100770,1960,Alabama,10,Lauderdale,770,Lauderdale,61622
G0100770,1970,Alabama,1,Lauderdale,77,Lauderdale,68111
G0100770,1980,Alabama,1,Lauderdale,77,LAUDERDALE COUNTY,80546
G0100770,1990,Alabama,1,Lauderdale,77,Lauderdale County,79661
G0100770,2000,Alabama,1,Lauderdale,77,Lauderdale County,87966
G0100770,2010,Alabama,1,Lauderdale County,77,Lauderdale County,92709
G0100790,1930,Alabama,10,Lawrence,790,Lawrence,26942
G0100790,1940,Alabama,10,Lawrence,790,Lawrence,27880
G0100790,1950,Alabama,10,Lawrence,790,Lawrence,27128
G0100790,1820,Alabama,10,Lawrence,790,Lawrence,8652
G0100790,1830,Alabama,10,Lawrence,790,Lawrence,14984
G0100790,1840,Alabama,10,Lawrence,790,Lawrence,13313
G0100790,1850,Alabama,10,Lawrence,790,Lawrence,15258
G0100790,1860,Alabama,10,Lawrence,790,Lawrence,13975
G0100790,1870,Alabama,10,Lawrence,790,Lawrence,16658
G0100790,1880,Alabama,10,Lawrence,790,Lawrence,21392
G0100790,1890,Alabama,10,Lawrence,790,Lawrence,20725
G0100790,1900,Alabama,10,Lawrence,790,Lawrence,20124
G0100790,1910,Alabama,10,Lawrence,790,Lawrence,21984
G0100790,1920,Alabama,10,Lawrence,790,Lawrence,24307
G0100790,1930,Alabama,10,Lawrence,790,Lawrence,26942
G0100790,1940,Alabama,10,Lawrence,790,Lawrence,27880
G0100790,1950,Alabama,10,Lawrence,790,Lawrence,27128
G0100790,1960,Alabama,10,Lawrence,790,Lawrence,24501
G0100790,1970,Alabama,1,Lawrence,79,Lawrence,27281
G0100790,1980,Alabama,1,Lawrence,79,LAWRENCE COUNTY,30170
G0100790,1990,Alabama,1,Lawrence,79,Lawrence County,31513
G0100790,2000,Alabama,1,Lawrence,79,Lawrence County,34803
G0100790,2010,Alabama,1,Lawrence County,79,Lawrence County,34339
G0100810,1930,Alabama,10,Lee,810,Lee,36063
G0100810,1940,Alabama,10,Lee,810,Lee,36455
G0100810,1950,Alabama,10,Lee,810,Lee,45073
G0100810,1870,Alabama,10,Lee,810,Lee,21750
G0100810,1880,Alabama,10,Lee,810,Lee,27262
G0100810,1890,Alabama,10,Lee,810,Lee,28694
G0100810,1900,Alabama,10,Lee,810,Lee,31826
G0100810,1910,Alabama,10,Lee,810,Lee,32867
G0100810,1920,Alabama,10,Lee,810,Lee,32821
G0100810,1930,Alabama,10,Lee,810,Lee,36063
G0100810,1940,Alabama,10,Lee,810,Lee,36455
G0100810,1950,Alabama,10,Lee,810,Lee,45073
G0100810,1960,Alabama,10,Lee,810,Lee,49754
G0100810,1970,Alabama,1,Lee,81,Lee,61268
G0100810,1980,Alabama,1,Lee,81,LEE COUNTY,76283
G0100810,1990,Alabama,1,Lee,81,Lee County,87146
G0100810,2000,Alabama,1,Lee,81,Lee County,115092
G0100810,2010,Alabama,1,Lee County,81,Lee County,140247
G0100830,1930,Alabama,10,Limestone,830,Limestone,36629
G0100830,1940,Alabama,10,Limestone,830,Limestone,35642
G0100830,1950,Alabama,10,Limestone,830,Limestone,35766
G0100830,1820,Alabama,10,Limestone,830,Limestone,9871
G0100830,1830,Alabama,10,Limestone,830,Limestone,14807
G0100830,1840,Alabama,10,Limestone,830,Limestone,14374
G0100830,1850,Alabama,10,Limestone,830,Limestone,16483
G0100830,1860,Alabama,10,Limestone,830,Limestone,15306
G0100830,1870,Alabama,10,Limestone,830,Limestone,15017
G0100830,1880,Alabama,10,Limestone,830,Limestone,21600
G0100830,1890,Alabama,10,Limestone,830,Limestone,21201
G0100830,1900,Alabama,10,Limestone,830,Limestone,22387
G0100830,1910,Alabama,10,Limestone,830,Limestone,26880
G0100830,1920,Alabama,10,Limestone,830,Limestone,31341
G0100830,1930,Alabama,10,Limestone,830,Limestone,36629
G0100830,1940,Alabama,10,Limestone,830,Limestone,35642
G0100830,1950,Alabama,10,Limestone,830,Limestone,35766
G0100830,1960,Alabama,10,Limestone,830,Limestone,36513
G0100830,1970,Alabama,1,Limestone,83,Limestone,41699
G0100830,1980,Alabama,1,Limestone,83,LIMESTONE COUNTY,46005
G0100830,1990,Alabama,1,Limestone,83,Limestone County,54135
G0100830,2000,Alabama,1,Limestone,83,Limestone County,65676
G0100830,2010,Alabama,1,Limestone County,83,Limestone County,82782
G0100850,1930,Alabama,10,Lowndes,850,Lowndes,22878
G0100850,1940,Alabama,10,Lowndes,850,Lowndes,22661
G0100850,1950,Alabama,10,Lowndes,850,Lowndes,18018
G0100850,1830,Alabama,10,Lowndes,850,Lowndes,9410
G0100850,1840,Alabama,10,Lowndes,850,Lowndes,19539
G0100850,1850,Alabama,10,Lowndes,850,Lowndes,21915
G0100850,1860,Alabama,10,Lowndes,850,Lowndes,27716
G0100850,1870,Alabama,10,Lowndes,850,Lowndes,25719
G0100850,1880,Alabama,10,Lowndes,850,Lowndes,31176
G0100850,1890,Alabama,10,Lowndes,850,Lowndes,31550
G0100850,1900,Alabama,10,Lowndes,850,Lowndes,35651
